period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8606.584,1438.0,1438.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10103.842,1680.0,1680.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10103.842,1680.0,1680.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,62836.113,2954.0,2954.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,62836.113,2954.0,2954.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,211420.406,1683.0,1683.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,211420.406,1683.0,1683.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,29301.354,6358.0,6358.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,29301.354,6358.0,6358.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1339.484,168.0,168.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1339.484,168.0,168.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,62652.927,15774.0,15774.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,62652.927,15774.0,15774.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,55.062,22.0,22.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,55.062,22.0,22.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,5004.271,944.0,944.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,5004.271,944.0,944.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2015470.824,263207.0,263207.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1709494.467,254662.0,254662.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,305976.357,8545.0,8545.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4865472.196,326906.0,326906.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,926.521,376.0,376.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4864545.675,326530.0,326530.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,137026.607,34055.0,34055.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,137026.607,34055.0,34055.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,18941.262,1980.0,1980.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,18941.262,1980.0,1980.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2423.778,93.0,93.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2423.778,93.0,93.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,369.549,70.0,70.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,369.549,70.0,70.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4145.519,728.0,728.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4145.519,728.0,728.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3490.072,661.0,661.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3490.072,661.0,661.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10623318.43,3593176.0,3593176.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10618363.926,3593130.0,3593130.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4954.504,46.0,46.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,47074.67,10605.0,10605.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,20279.688,3851.0,3851.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,5103.806,755.0,755.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,21691.176,5999.0,5999.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,109443700.753,18256479.667,18256479.667,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,206748.623,13821.0,13821.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,646765.543,85833.0,85833.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,12866.462,580.0,580.0,kg
