period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,222.365,42.0,42.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,69458.355,14994.0,14994.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,69458.355,14994.0,14994.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,29731.259,1131.0,1131.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,29731.259,1131.0,1131.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,21180.796,4218.0,4218.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,21180.796,4218.0,4218.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,630.034,23.0,23.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,630.034,23.0,23.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,681.919,125.0,125.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,681.919,125.0,125.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1844.571,351.0,351.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1844.571,351.0,351.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,390891.197,18765.0,18765.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,390891.197,18765.0,18765.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,81313.586,10806.0,10806.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,76175.896,10651.0,10651.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,5137.69,155.0,155.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,65.651,11.0,11.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,65.651,11.0,11.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15614457.558,2435604.011,2435604.011,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,583446.58,6866.0,6866.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,90691.036,7921.0,7921.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,14912508.434,2419642.0,2419642.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,27811.508,1175.011,1175.011,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1598.388,212.0,212.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1474.093,204.0,204.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,124.295,8.0,8.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,516.805,41.0,41.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,493.908,36.0,36.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,22.896,5.0,5.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1722.682,316.0,316.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1722.682,316.0,316.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,141.74,9.0,9.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,141.74,9.0,9.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,16.355,2.0,2.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,16.355,2.0,2.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4984.876,610.0,610.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4984.876,610.0,610.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,41173.198,11198.0,11198.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,41173.198,11198.0,11198.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,157.004,12.0,12.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,157.004,12.0,12.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,95901.07,17135.0,17135.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,95901.07,17135.0,17135.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1556.956,286.0,286.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1556.956,286.0,286.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2587.294,1211.0,1211.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2587.294,1211.0,1211.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,828.632,41.0,41.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,828.632,41.0,41.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,68.689,15.0,15.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,68.689,15.0,15.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1226.593,225.0,225.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1226.593,225.0,225.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,22369583.681,3052977.988,3052977.988,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,835982.836,18898.0,18898.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,786006.513,56312.0,56312.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,20710231.751,2974211.0,2974211.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,37362.581,3556.988,3556.988,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,14093.286,2848.0,2848.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,13772.736,2789.0,2789.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,320.55,59.0,59.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,1.0,1.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,1.0,1.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,21574.96,6744.0,6744.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,21574.96,6744.0,6744.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,185447.841,10113.0,10113.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,185429.306,10111.0,10111.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,18.535,2.0,2.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,263.854,91.0,91.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,263.854,91.0,91.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,441851.658,18140.0,18140.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,210702.582,3092.0,3092.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,230283.374,14913.0,14913.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,865.702,135.0,135.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,529734.623,7875.0,7875.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,196201.522,2149.0,2149.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,332793.875,5704.0,5704.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,739.227,22.0,22.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,67664.344,10084.0,10084.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,67663.254,10083.0,10083.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1.09,1.0,1.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1058.686,41.0,41.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1058.686,41.0,41.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,787.2,145.0,145.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,787.2,145.0,145.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,36466.35,5348.0,5348.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,36466.35,5348.0,5348.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2279.828,336.0,336.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2201.326,334.0,334.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,78.502,2.0,2.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,59.967,15.0,15.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,59.967,15.0,15.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6366.292,217.0,217.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6333.583,211.0,211.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,32.709,6.0,6.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,725968.854,122591.0,122591.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,719901.306,121626.0,121626.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6067.549,965.0,965.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1157162.779,6292.0,6292.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1157162.779,6292.0,6292.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,500.45,92.0,92.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,500.45,92.0,92.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,2.0,2.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15.264,2.0,2.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1130.647,185.0,185.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1130.647,185.0,185.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,916.947,78.0,78.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,916.947,78.0,78.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,250.77,16.0,16.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,250.77,16.0,16.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,68020.874,5208.0,5208.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,68020.874,5208.0,5208.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,572.41,105.0,105.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,572.41,105.0,105.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,84616.411,4401.0,4401.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,84570.618,4395.0,4395.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,45.793,6.0,6.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2791.181,500.0,500.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2791.181,500.0,500.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,42675.638,395.0,395.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,42675.638,395.0,395.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,129824.828,18654.0,18654.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,129824.828,18654.0,18654.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,423.038,15.0,15.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,423.038,15.0,15.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,201.706,32.0,32.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,201.706,32.0,32.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,594208.735,28739.0,28739.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,593663.582,28696.0,28696.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,545.153,43.0,43.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,125278.255,13554.0,13554.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,92452.435,11302.0,11302.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,32507.451,2187.0,2187.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,318.369,65.0,65.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,17974880.457,2758807.988,2758807.988,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,336626.297,2355.0,2355.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,786006.513,56312.0,56312.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,16824065.435,2697903.0,2697903.0,kg
2023,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,28182.21,2237.988,2237.988,kg
